id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,transactions,dcoilwtico,type_y,locale,locale_name,description,transferred,year,month,day,dayofweek,is_weekend
1291290,2014-12-28,40,AUTOMOTIVE,11.0,0,Machala,El Oro,C,3,1142.0,54.59,,,,,,2014,12,28,6,True
273337,2013-06-03,28,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,E,10,1091.0,93.41,,,,,,2013,6,3,0,False
313950,2013-06-26,18,LINGERIE,2.0,0,Quito,Pichincha,B,16,1279.0,95.47,,,,,,2013,6,26,2,False
2407556,2016-09-16,11,DAIRY,547.0,10,Cayambe,Pichincha,B,6,2080.0,43.04,,,,,,2016,9,16,4,False
116935,2013-03-07,4,HOME AND KITCHEN II,0.0,0,Quito,Pichincha,D,9,1443.0,91.53,,,,,,2013,3,7,3,False
255031,2013-05-24,15,CLEANING,740.0,0,Ibarra,Imbabura,C,15,1193.0,93.84,Holiday,National,Ecuador,Batalla de Pichincha,False,2013,5,24,4,False
390624,2013-08-08,2,BEVERAGES,794.0,0,Quito,Pichincha,D,13,1594.0,103.45,,,,,,2013,8,8,3,False
2424516,2016-09-25,37,CELEBRATION,3.0,0,Cuenca,Azuay,D,2,1074.0,44.36,,,,,,2016,9,25,6,True
1548685,2015-05-22,12,POULTRY,0.0,0,Latacunga,Cotopaxi,C,15,0.0,58.88,,,,,,2015,5,22,4,False
1265772,2014-12-13,24,MEATS,369.521,0,Guayaquil,Guayas,D,1,2687.0,57.81,,,,,,2014,12,13,5,True
570413,2013-11-17,14,DAIRY,460.0,0,Riobamba,Chimborazo,C,7,1172.0,93.8,,,,,,2013,11,17,6,True
89411,2013-02-20,18,HARDWARE,1.0,0,Quito,Pichincha,B,16,1144.0,94.92,,,,,,2013,2,20,2,False
2597758,2017-01-01,47,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,A,14,0.0,53.75,Holiday,National,Ecuador,Primer dia del ano,True,2017,1,1,6,True
1921646,2015-12-17,27,MAGAZINES,7.0,0,Daule,Guayas,D,1,1474.0,34.98,,,,,,2015,12,17,3,False
1458795,2015-04-01,4,PRODUCE,1.0,1,Quito,Pichincha,D,9,1665.0,50.12,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,2015,4,1,2,False
598864,2013-12-03,12,GROCERY II,1.0,0,Latacunga,Cotopaxi,C,15,1246.0,95.83,,,,,,2013,12,3,1,False
65249,2013-02-06,4,DAIRY,397.0,0,Quito,Pichincha,D,9,1419.0,96.44,,,,,,2013,2,6,2,False
2223148,2016-06-04,37,BOOKS,0.0,0,Cuenca,Azuay,D,2,1531.0,48.69,,,,,,2016,6,4,5,True
1139240,2014-10-03,24,HARDWARE,2.0,0,Guayaquil,Guayas,D,1,2554.0,89.76,,,,,,2014,10,3,4,False
626028,2013-12-18,24,HOME CARE,0.0,0,Guayaquil,Guayas,D,1,3129.0,97.59,,,,,,2013,12,18,2,False
2244413,2016-06-16,33,HOME APPLIANCES,0.0,0,Quevedo,Los Rios,C,3,911.0,46.14,,,,,,2016,6,16,3,False
1042551,2014-08-10,11,HOME AND KITCHEN I,0.0,0,Cayambe,Pichincha,B,6,2382.0,97.61,Holiday,National,Ecuador,Primer Grito de Independencia,False,2014,8,10,6,True
1651208,2015-07-18,39,LAWN AND GARDEN,13.0,0,Cuenca,Azuay,B,6,1577.0,50.88,,,,,,2015,7,18,5,True
156016,2013-03-29,36,PERSONAL CARE,0.0,0,Libertad,Guayas,E,10,0.0,97.24,,,,,,2013,3,29,4,False
2079853,2016-03-16,16,POULTRY,106.777,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,738.0,38.43,,,,,,2016,3,16,2,False
1937239,2015-12-27,15,CLEANING,790.0,0,Ibarra,Imbabura,C,15,1028.0,37.62,,,,,,2015,12,27,6,True
1407382,2015-03-03,47,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,A,14,3651.0,50.43,,,,,,2015,3,3,1,False
493514,2013-10-04,6,SEAFOOD,45.296,0,Quito,Pichincha,D,13,1713.0,103.83,,,,,,2013,10,4,4,False
611250,2013-12-10,1,MEATS,461.15,0,Quito,Pichincha,D,13,1992.0,98.32,,,,,,2013,12,10,1,False
1146098,2014-10-07,17,DAIRY,525.0,1,Quito,Pichincha,C,12,1369.0,88.89,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,2014,10,7,1,False
534763,2013-10-28,13,SCHOOL AND OFFICE SUPPLIES,0.0,0,Latacunga,Cotopaxi,C,15,841.0,98.74,,,,,,2013,10,28,0,False
40299,2013-01-23,4,CELEBRATION,0.0,0,Quito,Pichincha,D,9,1465.0,95.06,,,,,,2013,1,23,2,False
414232,2013-08-21,31,HOME AND KITCHEN II,0.0,0,Babahoyo,Los Rios,B,10,1064.0,103.93,,,,,,2013,8,21,2,False
612151,2013-12-10,35,BABY CARE,0.0,0,Playas,Guayas,C,3,561.0,98.32,,,,,,2013,12,10,1,False
2153003,2016-04-26,19,HOME APPLIANCES,0.0,0,Guaranda,Bolivar,C,15,1128.0,42.52,Event,National,Ecuador,Terremoto Manabi+10,False,2016,4,26,1,False
2850118,2017-05-23,29,CLEANING,998.0,30,Guayaquil,Guayas,E,10,1187.0,51.12,,,,,,2017,5,23,1,False
1425938,2015-03-14,19,DAIRY,537.0,0,Guaranda,Bolivar,C,15,1947.0,44.88,,,,,,2015,3,14,5,True
2273707,2016-07-02,6,CLEANING,1700.0,21,Quito,Pichincha,D,13,2051.0,49.02,,,,,,2016,7,2,5,True
2659481,2017-02-05,3,FROZEN FOODS,531.394,4,Quito,Pichincha,D,8,3675.0,53.81,,,,,,2017,2,5,6,True
390943,2013-08-08,28,PERSONAL CARE,169.0,0,Guayaquil,Guayas,E,10,1084.0,103.45,,,,,,2013,8,8,3,False
235080,2013-05-12,54,LINGERIE,7.0,0,El Carmen,Manabi,C,3,1350.0,95.81,Holiday,Local,Puyo,Cantonizacion del Puyo,False,2013,5,12,6,True
863680,2014-05-01,42,BOOKS,0.0,0,Cuenca,Azuay,D,2,0.0,99.69,Holiday,National,Ecuador,Dia del Trabajo,False,2014,5,1,3,False
2145513,2016-04-21,9,HOME CARE,608.0,3,Quito,Pichincha,B,6,2209.0,43.18,Event,National,Ecuador,Terremoto Manabi+5,False,2016,4,21,3,False
2228213,2016-06-07,29,LAWN AND GARDEN,1.0,1,Guayaquil,Guayas,E,10,1107.0,50.37,,,,,,2016,6,7,1,False
2166958,2016-05-04,10,GROCERY II,3.0,0,Quito,Pichincha,C,15,984.0,43.77,Event,National,Ecuador,Terremoto Manabi+18,False,2016,5,4,2,False
197829,2013-04-22,1,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,D,13,1838.0,88.81,,,,,,2013,4,22,0,False
61214,2013-02-04,26,SEAFOOD,5.0,0,Guayaquil,Guayas,D,10,707.0,96.21,,,,,,2013,2,4,0,False
664553,2014-01-09,54,SEAFOOD,2.0,0,El Carmen,Manabi,C,3,699.0,91.36,,,,,,2014,1,9,3,False
847208,2014-04-22,3,SEAFOOD,86.234,0,Quito,Pichincha,D,8,2950.0,101.69,,,,,,2014,4,22,1,False
1703545,2015-08-16,8,LADIESWEAR,30.0,0,Quito,Pichincha,D,8,2562.0,42.45,,,,,,2015,8,16,6,True
2179740,2016-05-11,19,MEATS,102.036,0,Guaranda,Bolivar,C,15,1151.0,46.21,Event,National,Ecuador,Terremoto Manabi+25,False,2016,5,11,2,False
630905,2013-12-21,11,FROZEN FOODS,518.077,0,Cayambe,Pichincha,B,6,3225.0,99.11,Additional,National,Ecuador,Navidad-4,False,2013,12,21,5,True
2934600,2017-07-09,49,DELI,756.217,15,Quito,Pichincha,A,11,3413.0,44.25,,,,,,2017,7,9,6,True
2937081,2017-07-11,19,HOME AND KITCHEN I,8.0,3,Guaranda,Bolivar,C,15,1083.0,45.06,,,,,,2017,7,11,1,False
2031752,2016-02-18,17,DAIRY,442.0,0,Quito,Pichincha,C,12,1229.0,30.77,,,,,,2016,2,18,3,False
1316063,2015-01-11,35,MAGAZINES,0.0,0,Playas,Guayas,C,3,652.0,48.35,,,,,,2015,1,11,6,True
2421955,2016-09-24,15,LADIESWEAR,7.0,0,Ibarra,Imbabura,C,15,1285.0,44.36,,,,,,2016,9,24,5,True
1780724,2015-09-29,23,FROZEN FOODS,66.0,1,Ambato,Tungurahua,D,9,927.0,45.24,,,,,,2015,9,29,1,False
805646,2014-03-30,14,HOME APPLIANCES,0.0,0,Riobamba,Chimborazo,C,7,1104.0,101.73,,,,,,2014,3,30,6,True
1781934,2015-09-29,8,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,8,2409.0,45.24,,,,,,2015,9,29,1,False
680627,2014-01-18,7,BEAUTY,4.0,0,Quito,Pichincha,D,8,1882.0,93.96,,,,,,2014,1,18,5,True
929984,2014-06-07,52,FROZEN FOODS,0.0,0,Manta,Manabi,A,11,0.0,103.32,,,,,,2014,6,7,5,True
2162025,2016-05-01,21,PRODUCE,1647.648,1,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1537.0,45.98,Event,National,Ecuador,Terremoto Manabi+15,False,2016,5,1,6,True
688603,2014-01-23,3,PERSONAL CARE,282.0,0,Quito,Pichincha,D,8,2722.0,97.23,,,,,,2014,1,23,3,False
2820500,2017-05-06,47,MAGAZINES,24.0,0,Quito,Pichincha,A,14,4694.0,46.23,,,,,,2017,5,6,5,True
609453,2013-12-09,1,DELI,135.815,0,Quito,Pichincha,D,13,1812.0,97.1,,,,,,2013,12,9,0,False
902970,2014-05-23,44,MEATS,1541.6007,0,Quito,Pichincha,A,5,4181.0,105.01,,,,,,2014,5,23,4,False
331865,2013-07-06,20,HOME APPLIANCES,0.0,0,Quito,Pichincha,B,6,0.0,103.09,,,,,,2013,7,6,5,True
2351819,2016-08-15,47,DAIRY,2101.0,17,Quito,Pichincha,A,14,3578.0,45.72,Holiday,Local,Riobamba,Fundacion de Riobamba,False,2016,8,15,0,False
2669460,2017-02-11,1,MEATS,306.706,1,Quito,Pichincha,D,13,1372.0,53.84,,,,,,2017,2,11,5,True
914791,2014-05-30,26,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,D,10,626.0,103.4,,,,,,2014,5,30,4,False
2274219,2016-07-03,2,MEATS,487.999,10,Quito,Pichincha,D,13,2028.0,49.02,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,2016,7,3,6,True
312764,2013-06-25,34,MAGAZINES,0.0,0,Guayaquil,Guayas,B,6,2081.0,95.25,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,2013,6,25,1,False
369446,2013-07-27,25,FROZEN FOODS,177.0,0,Salinas,Santa Elena,D,1,1092.0,104.76,,,,,,2013,7,27,5,True
942122,2014-06-14,43,BREAD/BAKERY,220.0,0,Esmeraldas,Esmeraldas,E,10,1482.0,107.49,,,,,,2014,6,14,5,True
2498957,2016-11-06,25,SEAFOOD,2.582,1,Salinas,Santa Elena,D,1,837.0,44.07,Holiday,Regional,Santo Domingo de los Tsachilas,Provincializacion de Santo Domingo,False,2016,11,6,6,True
1151870,2014-10-10,29,BREAD/BAKERY,0.0,0,Guayaquil,Guayas,E,10,0.0,85.87,Transfer,National,Ecuador,Traslado Independencia de Guayaquil,False,2014,10,10,4,False
1726055,2015-08-29,39,MAGAZINES,1.0,0,Cuenca,Azuay,B,6,1600.0,45.29,,,,,,2015,8,29,5,True
2954680,2017-07-21,12,PERSONAL CARE,133.0,5,Latacunga,Cotopaxi,C,15,1104.0,45.78,,,,,,2017,7,21,4,False
2549088,2016-12-04,32,BEVERAGES,1493.0,48,Guayaquil,Guayas,C,3,678.0,51.7,,,,,,2016,12,4,6,True
1867506,2015-11-16,9,BEVERAGES,3299.0,5,Quito,Pichincha,B,6,1942.0,41.68,,,,,,2015,11,16,0,False
1874553,2015-11-20,6,LINGERIE,1.0,0,Quito,Pichincha,D,13,1707.0,39.39,,,,,,2015,11,20,4,False
1951276,2016-01-03,9,LADIESWEAR,49.0,1,Quito,Pichincha,B,6,0.0,37.13,,,,,,2016,1,3,6,True
2614531,2017-01-11,19,CLEANING,804.0,18,Guaranda,Bolivar,C,15,987.0,52.19,,,,,,2017,1,11,2,False
1559294,2015-05-28,10,FROZEN FOODS,16.0,0,Quito,Pichincha,C,15,849.0,57.69,,,,,,2015,5,28,3,False
1612395,2015-06-26,5,HOME AND KITCHEN I,18.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1311.0,59.41,,,,,,2015,6,26,4,False
2749793,2017-03-28,14,BEAUTY,0.0,0,Riobamba,Chimborazo,C,7,1300.0,48.36,,,,,,2017,3,28,1,False
1710700,2015-08-20,9,GROCERY II,16.0,0,Quito,Pichincha,B,6,2034.0,41.0,,,,,,2015,8,20,3,False
3000111,2017-08-15,37,HOME AND KITCHEN I,24.0,1,Cuenca,Azuay,D,2,1373.0,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,2017,8,15,1,False
2309349,2016-07-22,6,DELI,334.568,60,Quito,Pichincha,D,13,1767.0,43.41,,,,,,2016,7,22,4,False
1665462,2015-07-26,39,HOME CARE,382.0,0,Cuenca,Azuay,B,6,1431.0,47.98,,,,,,2015,7,26,6,True
1562763,2015-05-29,8,HOME AND KITCHEN I,35.0,0,Quito,Pichincha,D,8,2797.0,60.25,,,,,,2015,5,29,4,False
1320080,2015-01-13,48,HARDWARE,0.0,0,Quito,Pichincha,A,14,2417.0,45.92,,,,,,2015,1,13,1,False
2436210,2016-10-02,15,HOME CARE,327.0,12,Ibarra,Imbabura,C,15,1184.0,47.72,,,,,,2016,10,2,6,True
80437,2013-02-15,16,HOME AND KITCHEN II,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,909.0,95.95,,,,,,2013,2,15,4,False
1216952,2014-11-15,54,FROZEN FOODS,33.0,0,El Carmen,Manabi,C,3,921.0,75.91,,,,,,2014,11,15,5,True
2366683,2016-08-24,14,"LIQUOR,WINE,BEER",6.0,0,Riobamba,Chimborazo,C,7,1186.0,46.29,Holiday,Local,Ambato,Fundacion de Ambato,False,2016,8,24,2,False
2170840,2016-05-06,2,BABY CARE,0.0,0,Quito,Pichincha,D,13,2048.0,44.58,Event,National,Ecuador,Terremoto Manabi+20,False,2016,5,6,4,False
2903365,2017-06-22,22,PERSONAL CARE,93.0,10,Puyo,Pastaza,C,7,724.0,42.53,,,,,,2017,6,22,3,False
2865522,2017-06-01,11,AUTOMOTIVE,7.0,0,Cayambe,Pichincha,B,6,2816.0,48.32,,,,,,2017,6,1,3,False
1535799,2015-05-14,50,GROCERY I,3540.0,16,Ambato,Tungurahua,A,14,1936.0,59.89,,,,,,2015,5,14,3,False
2314881,2016-07-26,10,PRODUCE,258.68,0,Quito,Pichincha,C,15,832.0,42.16,,,,,,2016,7,26,1,False
2834367,2017-05-14,36,PRODUCE,1537.771,5,Libertad,Guayas,E,10,1467.0,47.83,Event,National,Ecuador,Dia de la Madre,False,2017,5,14,6,True
1982210,2016-01-21,26,SEAFOOD,5.803,0,Guayaquil,Guayas,D,10,430.0,29.55,,,,,,2016,1,21,3,False
27961,2013-01-16,43,EGGS,39.0,0,Esmeraldas,Esmeraldas,E,10,1037.0,94.28,,,,,,2013,1,16,2,False
1208895,2014-11-11,29,CELEBRATION,0.0,0,Guayaquil,Guayas,E,10,0.0,77.85,Holiday,Local,Latacunga,Independencia de Latacunga,False,2014,11,11,1,False
1907943,2015-12-09,42,HOME AND KITCHEN I,32.0,0,Cuenca,Azuay,D,2,969.0,37.16,,,,,,2015,12,9,2,False
1560585,2015-05-28,46,HOME AND KITCHEN I,45.0,0,Quito,Pichincha,A,14,2935.0,57.69,,,,,,2015,5,28,3,False
379878,2013-08-02,18,HOME AND KITCHEN I,0.0,0,Quito,Pichincha,B,16,1309.0,106.94,,,,,,2013,8,2,4,False
227468,2013-05-08,40,SEAFOOD,2.0,0,Machala,El Oro,C,3,1126.0,96.24,,,,,,2013,5,8,2,False
922333,2014-06-03,38,HOME AND KITCHEN II,0.0,0,Loja,Loja,D,4,1557.0,103.34,,,,,,2014,6,3,1,False
2243746,2016-06-16,15,EGGS,74.0,0,Ibarra,Imbabura,C,15,1329.0,46.14,,,,,,2016,6,16,3,False
2747157,2017-03-26,4,CELEBRATION,18.0,1,Quito,Pichincha,D,9,1601.0,47.3,,,,,,2017,3,26,6,True
1518800,2015-05-05,24,DAIRY,1159.0,1,Guayaquil,Guayas,D,1,2430.0,60.38,,,,,,2015,5,5,1,False
1516971,2015-05-04,22,PLAYERS AND ELECTRONICS,0.0,0,Puyo,Pastaza,C,7,0.0,58.92,,,,,,2015,5,4,0,False
2784648,2017-04-16,41,DELI,250.44,8,Machala,El Oro,D,4,1223.0,53.19,,,,,,2017,4,16,6,True
2290383,2016-07-12,23,HOME CARE,99.0,0,Ambato,Tungurahua,D,9,973.0,46.82,,,,,,2016,7,12,1,False
1856606,2015-11-10,51,PET SUPPLIES,10.0,0,Guayaquil,Guayas,A,17,1382.0,44.23,Holiday,Local,Guaranda,Independencia de Guaranda,False,2015,11,10,1,False
577442,2013-11-21,11,DAIRY,323.0,0,Cayambe,Pichincha,B,6,2159.0,95.35,,,,,,2013,11,21,3,False
2804941,2017-04-28,11,CLEANING,1788.0,45,Cayambe,Pichincha,B,6,2048.0,49.31,,,,,,2017,4,28,4,False
318214,2013-06-28,37,POULTRY,133.663,0,Cuenca,Azuay,D,2,1524.0,96.36,,,,,,2013,6,28,4,False
1588381,2015-06-13,26,PERSONAL CARE,173.0,2,Guayaquil,Guayas,D,10,559.0,59.96,,,,,,2015,6,13,5,True
2280837,2016-07-06,6,DELI,262.337,9,Quito,Pichincha,D,13,1711.0,47.37,,,,,,2016,7,6,2,False
1226054,2014-11-21,10,BREAD/BAKERY,96.0,1,Quito,Pichincha,C,15,872.0,76.52,,,,,,2014,11,21,4,False
1358539,2015-02-04,27,POULTRY,428.851,0,Daule,Guayas,D,1,1513.0,48.45,,,,,,2015,2,4,2,False
1685872,2015-08-07,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,15,1089.0,43.87,,,,,,2015,8,7,4,False
1179112,2014-10-25,42,"LIQUOR,WINE,BEER",0.0,0,Cuenca,Azuay,D,2,0.0,81.27,,,,,,2014,10,25,5,True
2589842,2016-12-28,26,BEAUTY,1.0,0,Guayaquil,Guayas,D,10,837.0,54.01,,,,,,2016,12,28,2,False
199414,2013-04-22,53,POULTRY,0.0,0,Manta,Manabi,D,13,0.0,88.81,,,,,,2013,4,22,0,False
715732,2014-02-07,40,POULTRY,112.666,0,Machala,El Oro,C,3,1161.0,99.98,,,,,,2014,2,7,4,False
1072599,2014-08-26,54,AUTOMOTIVE,4.0,0,El Carmen,Manabi,C,3,769.0,95.78,,,,,,2014,8,26,1,False
1908065,2015-12-09,46,BREAD/BAKERY,498.551,1,Quito,Pichincha,A,14,3203.0,37.16,,,,,,2015,12,9,2,False
285733,2013-06-10,26,LADIESWEAR,0.0,0,Guayaquil,Guayas,D,10,740.0,95.82,,,,,,2013,6,10,0,False
761081,2014-03-05,14,BEAUTY,1.0,0,Riobamba,Chimborazo,C,7,1763.0,101.75,,,,,,2014,3,5,2,False
1703477,2015-08-16,6,HOME APPLIANCES,0.0,0,Quito,Pichincha,D,13,2012.0,42.45,,,,,,2015,8,16,6,True
2506640,2016-11-10,40,PET SUPPLIES,5.0,0,Machala,El Oro,C,3,1216.0,44.62,Holiday,Local,Guaranda,Independencia de Guaranda,False,2016,11,10,3,False
2194747,2016-05-19,4,HOME AND KITCHEN II,8.0,0,Quito,Pichincha,D,9,1218.0,48.16,,,,,,2016,5,19,3,False
1432843,2015-03-18,12,HOME AND KITCHEN II,6.0,0,Latacunga,Cotopaxi,C,15,1144.0,44.63,,,,,,2015,3,18,2,False
2548509,2016-12-04,16,HOME CARE,248.0,8,Santo Domingo,Santo Domingo de los Tsachilas,C,3,877.0,51.7,,,,,,2016,12,4,6,True
799482,2014-03-26,40,MEATS,94.552,0,Machala,El Oro,C,3,1239.0,100.61,,,,,,2014,3,26,2,False
2785923,2017-04-17,27,PRODUCE,2658.213,2,Daule,Guayas,D,1,1571.0,52.62,,,,,,2017,4,17,0,False
2737215,2017-03-21,10,PRODUCE,330.167,64,Quito,Pichincha,C,15,911.0,47.02,,,,,,2017,3,21,1,False
2451336,2016-10-10,39,PRODUCE,1498.656,2,Cuenca,Azuay,B,6,1273.0,49.76,,,,,,2016,10,10,0,False
2588268,2016-12-27,31,GROCERY I,5347.729,112,Babahoyo,Los Rios,B,10,1639.0,52.82,,,,,,2016,12,27,1,False
1519965,2015-05-05,7,HOME CARE,257.0,0,Quito,Pichincha,D,8,1802.0,60.38,,,,,,2015,5,5,1,False
1386223,2015-02-19,53,PERSONAL CARE,157.0,1,Manta,Manabi,D,13,719.0,51.12,,,,,,2015,2,19,3,False
776982,2014-03-14,1,PRODUCE,2129.949,0,Quito,Pichincha,D,13,1814.0,99.23,,,,,,2014,3,14,4,False
438693,2013-09-04,18,MEATS,60.879,0,Quito,Pichincha,B,16,1380.0,107.29,,,,,,2013,9,4,2,False
1510351,2015-04-30,37,CLEANING,1090.0,2,Cuenca,Azuay,D,2,1668.0,59.62,,,,,,2015,4,30,3,False
376014,2013-07-31,1,GROCERY I,2232.0,0,Quito,Pichincha,D,13,1828.0,105.1,,,,,,2013,7,31,2,False
1390489,2015-02-22,24,BABY CARE,0.0,0,Guayaquil,Guayas,D,1,1907.0,49.95,,,,,,2015,2,22,6,True
185877,2013-04-15,24,LINGERIE,1.0,0,Guayaquil,Guayas,D,1,2478.0,88.75,,,,,,2013,4,15,0,False
1007740,2014-07-21,34,LADIESWEAR,5.0,0,Guayaquil,Guayas,B,6,2493.0,105.34,,,,,,2014,7,21,0,False
1287741,2014-12-26,40,HOME AND KITCHEN I,58.0,0,Machala,El Oro,C,3,1445.0,54.59,Bridge,National,Ecuador,Puente Navidad,False,2014,12,26,4,False
2909435,2017-06-25,42,MAGAZINES,4.0,0,Cuenca,Azuay,D,2,1412.0,42.86,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,2017,6,25,6,True
1345437,2015-01-28,1,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,D,13,1901.0,44.08,,,,,,2015,1,28,2,False
1124438,2014-09-24,9,PREPARED FOODS,52.266,0,Quito,Pichincha,B,6,1816.0,93.6,,,,,,2014,9,24,2,False
607639,2013-12-07,9,EGGS,205.0,0,Quito,Pichincha,B,6,2510.0,97.48,,,,,,2013,12,7,5,True
2088767,2016-03-21,16,SEAFOOD,2.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,733.0,39.91,,,,,,2016,3,21,0,False
2790511,2017-04-19,6,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,D,13,1660.0,50.49,,,,,,2017,4,19,2,False
2187938,2016-05-15,49,BREAD/BAKERY,1752.956,17,Quito,Pichincha,A,11,3308.0,46.22,Event,National,Ecuador,Terremoto Manabi+29,False,2016,5,15,6,True
1797198,2015-10-08,35,HOME CARE,63.0,0,Playas,Guayas,C,3,681.0,49.46,,,,,,2015,10,8,3,False
561559,2013-11-12,15,SCHOOL AND OFFICE SUPPLIES,0.0,0,Ibarra,Imbabura,C,15,1351.0,93.12,Holiday,Local,Ambato,Independencia de Ambato,False,2013,11,12,1,False
2516471,2016-11-16,17,MAGAZINES,2.0,0,Quito,Pichincha,C,12,1353.0,45.56,,,,,,2016,11,16,2,False
1224589,2014-11-20,19,PERSONAL CARE,100.0,0,Guaranda,Bolivar,C,15,1080.0,75.63,,,,,,2014,11,20,3,False
460924,2013-09-16,41,GROCERY II,13.0,0,Machala,El Oro,D,4,794.0,106.54,,,,,,2013,9,16,0,False
394631,2013-08-10,31,HOME APPLIANCES,2.0,0,Babahoyo,Los Rios,B,10,1390.0,106.04,Holiday,National,Ecuador,Primer Grito de Independencia,False,2013,8,10,5,True
106609,2013-03-01,5,LADIESWEAR,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1558.0,90.71,,,,,,2013,3,1,4,False
1082975,2014-09-01,45,HARDWARE,2.0,0,Quito,Pichincha,A,11,4089.0,97.86,,,,,,2014,9,1,0,False
2160982,2016-04-30,42,EGGS,173.0,1,Cuenca,Azuay,D,2,1305.0,45.98,Event,National,Ecuador,Terremoto Manabi+14,False,2016,4,30,5,True
2881226,2017-06-09,50,PREPARED FOODS,66.664,0,Ambato,Tungurahua,A,14,2405.0,45.82,,,,,,2017,6,9,4,False
1414434,2015-03-07,45,LINGERIE,2.0,0,Quito,Pichincha,A,11,4736.0,49.61,,,,,,2015,3,7,5,True
1022052,2014-07-29,36,DELI,209.121,1,Libertad,Guayas,E,10,1060.0,104.91,,,,,,2014,7,29,1,False
2386754,2016-09-04,27,PREPARED FOODS,161.655,0,Daule,Guayas,D,1,1942.0,44.39,,,,,,2016,9,4,6,True
798774,2014-03-26,21,DELI,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,100.61,,,,,,2014,3,26,2,False
61699,2013-02-04,4,"LIQUOR,WINE,BEER",28.0,0,Quito,Pichincha,D,9,1267.0,96.21,,,,,,2013,2,4,0,False
2559163,2016-12-10,15,GROCERY II,9.0,0,Ibarra,Imbabura,C,15,1320.0,51.51,,,,,,2016,12,10,5,True
818362,2014-04-06,20,POULTRY,0.0,0,Quito,Pichincha,B,6,0.0,101.16,,,,,,2014,4,6,6,True
9907,2013-01-06,37,CLEANING,1532.0,0,Cuenca,Azuay,D,2,1282.0,93.12,,,,,,2013,1,6,6,True
1989017,2016-01-25,18,DAIRY,510.0,0,Quito,Pichincha,B,16,1189.0,30.31,,,,,,2016,1,25,0,False
2145572,2016-04-22,10,FROZEN FOODS,26.0,0,Quito,Pichincha,C,15,898.0,42.76,Event,National,Ecuador,Terremoto Manabi+6,False,2016,4,22,4,False
349098,2013-07-15,53,MEATS,0.0,0,Manta,Manabi,D,13,0.0,106.2,,,,,,2013,7,15,0,False
1873632,2015-11-20,3,MEATS,1414.943,54,Quito,Pichincha,D,8,3376.0,39.39,,,,,,2015,11,20,4,False
2130717,2016-04-13,43,CELEBRATION,3.0,0,Esmeraldas,Esmeraldas,E,10,1108.0,41.7,,,,,,2016,4,13,2,False
378861,2013-08-01,39,LINGERIE,7.0,0,Cuenca,Azuay,B,6,1420.0,107.93,,,,,,2013,8,1,3,False
2621628,2017-01-15,18,DELI,362.639,6,Quito,Pichincha,B,16,1284.0,52.36,,,,,,2017,1,15,6,True
2687679,2017-02-21,20,PLAYERS AND ELECTRONICS,6.0,0,Quito,Pichincha,B,6,1311.0,54.02,,,,,,2017,2,21,1,False
2909556,2017-06-25,46,GROCERY I,16015.0,79,Quito,Pichincha,A,14,4415.0,42.86,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,2017,6,25,6,True
1283032,2014-12-22,9,PERSONAL CARE,486.0,0,Quito,Pichincha,B,6,3311.0,55.25,Holiday,Local,Salinas,Cantonizacion de Salinas,False,2014,12,22,0,False
2430310,2016-09-28,49,PERSONAL CARE,279.0,5,Quito,Pichincha,A,11,2688.0,47.07,Holiday,Local,Ibarra,Fundacion de Ibarra,False,2016,9,28,2,False
988104,2014-07-10,33,HOME CARE,175.0,0,Quevedo,Los Rios,C,3,1019.0,103.61,,,,,,2014,7,10,3,False
1656780,2015-07-21,45,HOME AND KITCHEN I,52.0,0,Quito,Pichincha,A,11,3192.0,50.59,,,,,,2015,7,21,1,False
2138859,2016-04-18,21,PRODUCE,939.112,1,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1246.0,39.74,Event,National,Ecuador,Terremoto Manabi+2,False,2016,4,18,0,False
